name,wins,losses,draws,height_cm,weight_in_kg,reach_in_cm,stance,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes,age,strike_differential,win_percentage,weight_class
Wes Combs,20,6,0,187.96,92.99,187.96,Orthodox,2.14,48.0,4.73,45.0,0.0,0.0,0.0,0.0,51,-2.5900000000000003,0.7692307692307693,Light Heavyweight
Wesley Correira,20,16,0,190.5,117.93,190.5,Orthodox,2.6,36.0,8.8,40.0,0.0,0.0,90.0,0.0,46,-6.200000000000001,0.5555555555555556,Light Heavyweight
Treston Thomison,10,6,0,172.72,65.77,172.72,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.625,Featherweight
Lauren Mueller,5,3,0,165.1,56.7,170.18,Orthodox,4.08,41.0,3.77,58.0,0.7,50.0,71.0,0.0,33,0.31000000000000005,0.625,Flyweight
Jorge Interiano,4,3,0,185.42,92.99,185.42,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.5714285714285714,Light Heavyweight
Michael Diaz,1,2,0,178.23432467873064,117.93,180.70495018353435,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.3333333333333333,Light Heavyweight
Klidson Abreu,15,4,0,182.88,92.99,187.96,Orthodox,2.05,40.0,2.9,55.0,0.64,20.0,80.0,0.0,32,-0.8500000000000001,0.7894736842105263,Light Heavyweight
Emiliano Linares,8,2,0,172.72,65.77,182.88,Orthodox,1.17,28.0,3.59,26.0,0.0,0.0,33.0,0.0,28,-2.42,0.8,Featherweight
Matt Ricehouse,6,1,0,178.23432467873064,70.31,180.70495018353435,Orthodox,3.7,44.0,4.8,47.0,1.0,22.0,81.0,0.0,38,-1.0999999999999996,0.8571428571428571,Lightweight
Xavier Siller,5,5,0,165.1,56.7,165.1,Orthodox,1.02,36.0,1.53,57.0,3.83,100.0,0.0,0.0,38,-0.51,0.5,Flyweight
Ray Rodriguez,16,8,0,170.18,61.23,177.8,Orthodox,0.9,27.0,3.89,40.0,1.42,50.0,44.0,0.0,37,-2.99,0.6666666666666666,Bantamweight
Mitch Whitesel,17,27,0,175.26,83.91,175.26,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.38636363636363635,Middleweight
Kazuma Maruyama,11,7,0,180.34,70.31,182.88,Orthodox,3.83,41.0,2.23,53.0,4.79,33.0,100.0,0.0,32,1.6,0.6111111111111112,Lightweight
Xiao Long,26,7,0,172.72,61.23,177.8,Orthodox,5.13,49.0,3.49,54.0,0.67,25.0,78.0,0.0,27,1.6399999999999997,0.7878787878787878,Bantamweight
Xavier Foupa-Pokam,32,22,0,185.42,83.91,185.42,Open Stance,1.47,43.0,2.5,49.0,0.0,0.0,16.0,0.0,42,-1.03,0.5925925925925926,Middleweight
Patrik White,9,2,0,182.88,70.31,182.88,Orthodox,9.77,49.0,6.28,60.0,0.0,0.0,50.0,0.0,31,3.4899999999999993,0.8181818181818182,Lightweight
Tafon Nchukwi,6,4,0,182.88,83.91,195.58,Orthodox,5.57,52.0,4.11,54.0,0.76,57.0,64.0,0.0,30,1.46,0.6,Middleweight
John Kolosci,15,9,0,180.34,83.91,180.34,Orthodox,0.21,20.0,0.85,50.0,0.0,0.0,0.0,0.0,50,-0.64,0.625,Middleweight
Robbie Ring,6,1,0,175.26,65.77,172.72,Orthodox,5.11,38.0,9.15,38.0,4.04,33.0,0.0,0.0,24,-4.04,0.8571428571428571,Featherweight
Dooho Choi,14,4,1,177.8,65.77,177.8,Orthodox,4.74,53.0,4.91,54.0,0.29,20.0,50.0,0.0,34,-0.16999999999999993,0.7368421052631579,Featherweight
Darren Till,18,5,1,182.88,83.91,187.96,Southpaw,2.3,46.0,3.31,56.0,0.55,46.0,69.0,0.0,32,-1.0100000000000002,0.75,Middleweight
Cedric Doumbe,2,0,0,177.8,77.11,177.8,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,1.0,Welterweight
Jose Santibanez,10,3,0,178.23432467873064,70.31,180.70495018353435,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.7692307692307693,Lightweight
Ho Bae Myeon,13,5,1,180.34,76.2,180.34,Orthodox,3.16,16.0,3.16,83.0,0.0,0.0,0.0,0.0,38,0.0,0.6842105263157895,Lightweight
Cesar Gracie,0,1,0,177.8,82.1,177.8,Orthodox,0.0,0.0,17.14,50.0,0.0,0.0,0.0,0.0,38,-17.14,0.0,Welterweight
Herdem Alacabek,5,1,0,187.96,92.99,190.5,Orthodox,3.84,65.0,6.66,23.0,2.06,50.0,42.0,0.0,33,-2.8200000000000003,0.8333333333333334,Light Heavyweight
Shawn Bunch,7,3,0,165.1,61.23,165.1,Orthodox,0.0,0.0,1.55,55.0,0.0,0.0,50.0,0.0,38,-1.55,0.7,Bantamweight
Pablo Alfonso,9,7,0,172.72,65.77,172.72,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.5625,Featherweight
Royler Gracie,5,5,1,172.72,68.04,172.72,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.45454545454545453,Featherweight
Andy Wang,7,8,1,167.64,70.31,167.64,Orthodox,3.43,36.0,10.29,62.0,0.0,0.0,0.0,0.0,47,-6.859999999999999,0.4375,Lightweight
Stephen Bass,11,2,0,175.26,65.77,175.26,Orthodox,4.87,52.0,5.87,55.0,0.0,0.0,0.0,0.0,42,-1.0,0.8461538461538461,Featherweight
Fabio Silva,1,8,0,180.34,92.99,180.34,Orthodox,0.09,11.0,5.9,38.0,0.0,0.0,0.0,0.0,43,-5.8100000000000005,0.1111111111111111,Light Heavyweight
Kali Robbins,6,3,0,160.02,52.16,160.02,Orthodox,3.73,46.0,9.4,44.0,2.0,33.0,0.0,0.0,40,-5.67,0.6666666666666666,Flyweight
Jason Godsey,16,16,0,187.96,104.33,187.96,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.5,Light Heavyweight
Felipe Portela,9,2,0,178.23432467873064,77.11,180.70495018353435,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.8181818181818182,Welterweight
Robert Peralta,18,8,0,172.72,65.77,180.34,Orthodox,3.76,44.0,2.97,53.0,0.59,66.0,65.0,0.0,39,0.7899999999999996,0.6923076923076923,Featherweight
Che Mills,16,10,0,185.42,77.11,193.04,Orthodox,2.08,52.0,2.87,43.0,1.18,66.0,58.0,0.0,42,-0.79,0.6153846153846154,Welterweight
Alexandru Lungu,14,4,0,182.88,174.63,182.88,Orthodox,3.61,66.0,7.22,40.0,0.0,0.0,0.0,0.0,50,-3.61,0.7777777777777778,Heavyweight
Thomas Ramirez,0,1,0,185.42,185.97,185.42,Sideways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,Heavyweight
Khadzhi Bestaev,10,4,0,198.12,83.91,193.04,Orthodox,6.15,29.0,10.0,43.0,0.0,0.0,0.0,0.0,38,-3.8499999999999996,0.7142857142857143,Middleweight
Andre Winner,21,11,2,180.34,70.31,185.42,Orthodox,2.52,33.0,4.57,51.0,0.0,0.0,74.0,0.0,43,-2.0500000000000003,0.6176470588235294,Lightweight
Derek Getzel,8,5,0,182.88,70.31,182.88,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.6153846153846154,Lightweight
Levan Makashvili,15,2,1,172.72,65.77,172.72,Orthodox,2.87,54.0,2.07,61.0,3.67,42.0,85.0,0.0,36,0.8000000000000003,0.8333333333333334,Featherweight
Pete Rodriguez,5,1,0,175.26,70.31,180.34,Switch,10.37,46.0,11.69,44.0,0.0,0.0,100.0,0.0,28,-1.3200000000000003,0.8333333333333334,Lightweight
Michal Oleksiejczuk,19,6,0,182.88,83.91,187.96,Southpaw,5.12,50.0,4.17,62.0,0.76,44.0,48.0,0.0,30,0.9500000000000002,0.76,Middleweight
Hong Man Choi,4,5,0,218.44,149.69,218.44,Orthodox,1.32,26.0,1.46,36.0,0.71,100.0,84.0,0.0,44,-0.1399999999999999,0.4444444444444444,Heavyweight
Mike Polchlopek,1,1,0,193.04,129.27,193.04,Orthodox,2.0,38.0,1.33,57.0,0.0,0.0,0.0,0.0,59,0.6699999999999999,0.5,Heavyweight
Tom Sauer,25,12,0,185.42,119.29,185.42,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.6756756756756757,Light Heavyweight
Paul Creighton,3,1,0,167.64,70.31,167.64,Southpaw,0.72,75.0,4.65,30.0,5.37,37.0,0.0,0.0,54,-3.9300000000000006,0.75,Lightweight
Corey Anderson,14,5,0,190.5,92.99,200.66,Orthodox,4.43,46.0,2.22,59.0,4.89,50.0,83.0,0.0,35,2.2099999999999995,0.7368421052631579,Light Heavyweight
Eddie Gordon,8,4,0,182.88,83.91,193.04,Orthodox,2.03,32.0,2.57,60.0,1.93,83.0,63.0,0.0,41,-0.54,0.6666666666666666,Middleweight
Nathan Jones,0,1,0,210.82,156.49,210.82,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,Heavyweight
Stefan Leko,0,3,0,187.96,97.52,187.96,Orthodox,2.4,43.0,6.17,68.0,0.0,0.0,0.0,0.0,50,-3.77,0.0,Light Heavyweight
Sergey Ignatov,0,1,0,175.26,95.25,175.26,Orthodox,0.35,50.0,3.25,42.0,0.0,0.0,0.0,0.0,38,-2.9,0.0,Light Heavyweight
Jon Murphy,6,4,0,190.5,117.93,190.5,Orthodox,3.93,66.0,8.85,43.0,0.0,0.0,0.0,0.0,47,-4.92,0.6,Light Heavyweight
Patrick Speight,7,3,0,185.42,77.11,185.42,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.7,Welterweight
Dmitry Poberezhets,24,5,1,190.5,107.5,190.5,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.8,Light Heavyweight
Marius Zaromskis,20,9,0,175.26,77.11,175.26,Orthodox,5.02,34.0,5.93,50.0,0.73,42.0,73.0,0.0,44,-0.9100000000000001,0.6896551724137931,Welterweight
Marcos Mariano,6,6,0,185.42,70.31,193.04,Switch,0.25,27.0,2.11,43.0,0.0,0.0,28.0,0.0,38,-1.8599999999999999,0.5,Lightweight
Todd Gouwenberg,9,5,0,185.42,92.99,185.42,Orthodox,0.52,23.0,2.93,42.0,1.57,33.0,50.0,0.0,50,-2.41,0.6428571428571429,Light Heavyweight
Willian Colorado,11,1,0,177.8,61.23,182.88,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.9166666666666666,Bantamweight
Nasrat Haqparast,15,5,0,177.8,70.31,182.88,Southpaw,5.73,44.0,5.26,64.0,0.32,20.0,78.0,0.0,29,0.47000000000000064,0.75,Lightweight
Baergeng Jieleyisi,12,4,0,175.26,61.23,180.34,Orthodox,2.53,38.0,3.87,45.0,0.0,0.0,0.0,0.0,29,-1.3400000000000003,0.75,Bantamweight
Tommy Speer,21,7,0,177.8,77.11,180.34,Orthodox,2.56,51.0,5.12,35.0,2.02,33.0,33.0,0.0,40,-2.56,0.75,Welterweight
Priscila Cachoeira,12,5,0,170.18,56.7,165.1,Orthodox,4.12,43.0,7.13,45.0,0.18,33.0,65.0,0.0,36,-3.01,0.7058823529411765,Flyweight
Solomon Hutcherson,11,7,0,180.34,83.91,180.34,Southpaw,2.59,39.0,2.59,64.0,3.53,100.0,0.0,0.0,52,0.0,0.6111111111111112,Middleweight
Rafael  Del Real,6,20,0,180.34,102.06,180.34,Orthodox,5.58,40.0,0.0,0.0,20.93,100.0,100.0,0.0,38,5.58,0.23076923076923078,Light Heavyweight
Antonio Duarte,19,7,0,170.18,61.23,170.18,Orthodox,4.55,40.0,4.18,57.0,0.0,0.0,60.0,0.0,38,0.3700000000000001,0.7307692307692307,Bantamweight
Blake Bowman,2,6,0,187.96,77.11,187.96,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.25,Welterweight
Anthony Alves,1,4,0,178.23432467873064,77.39582504970178,180.70495018353435,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.2,Welterweight
John Devine,6,4,0,178.23432467873064,77.39582504970178,180.70495018353435,Orthodox,1.52,18.0,2.28,57.0,0.0,0.0,0.0,0.0,38,-0.7599999999999998,0.6,Welterweight
Justin Wilcox,14,7,0,167.64,70.31,167.64,Orthodox,3.82,28.0,2.63,71.0,1.43,16.0,100.0,0.0,46,1.19,0.6666666666666666,Lightweight
Alan Gomez,2,0,0,178.23432467873064,70.31,180.70495018353435,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,1.0,Lightweight
Anthony Ruiz,33,22,0,187.96,92.99,187.96,Orthodox,2.56,64.0,1.67,28.0,1.43,31.0,21.0,0.0,47,0.8900000000000001,0.6,Light Heavyweight
Josh Janousek,8,1,0,180.34,83.91,180.34,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.8888888888888888,Middleweight
Josiah Harrell,7,0,0,170.18,77.11,172.72,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,1.0,Welterweight
Jodie Esquibel,6,6,0,154.94,52.16,162.56,Orthodox,4.1,31.0,7.37,52.0,0.75,21.0,83.0,0.0,39,-3.2700000000000005,0.5,Flyweight
